c_number,cpu,gpu,resolution,fps,cpu_score,gpu_score,power,price,ram_gb,is_good_for_gaming,is_good_for_productivity,is_good_for_design_render,is_good_for_workstation
c_1046,i9-12900K,RTX3080,1440P,125,41177,25077,635,2549,64,1,1,0,0
c_1047,i9-12900K,RTX3080TI,4K,95,41177,26860,685,2949,32,1,0,0,0
c_1048,i9-12900K,RTX3080TI,4K,95,41177,26860,685,3149,64,1,0,1,0
c_1049,i9-12900K,RTX3090,4K,98,41177,26609,685,3249,32,1,0,0,0
c_1050,i9-12900K,RTX3090,4K,98,41177,26609,685,3449,64,1,0,1,0
c_1051,i9-12900KF,RTX3080,1440P,125,40866,25077,630,2299,32,1,1,1,0
c_1052,i9-12900KF,RTX3080,1440P,125,40866,25077,630,2499,64,1,1,0,0
c_1053,i9-12900KF,RTX3080TI,4K,95,40866,26860,680,2899,32,1,0,0,0
c_1054,i9-12900KF,RTX3080TI,4K,95,40866,26860,680,3099,64,1,0,1,0
c_1055,i9-12900KF,RTX3090,4K,98,40866,26609,680,3199,32,1,0,0,0
c_1056,i9-12900KF,RTX3090,4K,98,40866,26609,680,3399,64,1,0,1,0
c_1057,i9-12900,RTX4080,4K,100,33717,34461,660,3099,32,1,0,0,0
c_1058,i9-12900,RTX4080,4K,100,33717,34461,660,3299,64,1,0,0,0
c_1059,i9-12900,RTX4080 SUPER,4K,103,33717,34236,660,3399,32,1,0,0,0
c_1060,i9-12900,RTX4080 SUPER,4K,103,33717,34236,660,3599,64,1,0,0,0
c_1061,i9-12900,RTX4090,4K,105,33717,38124,760,3699,32,1,0,0,0
c_1062,i9-12900,RTX4090,4K,105,33717,38124,760,3899,64,1,0,0,0
c_1063,i9-12900F,RTX4080,4K,100,35918,34461,655,3049,32,1,1,0,0
c_1064,i9-12900F,RTX4080,4K,100,35918,34461,655,3249,64,1,1,1,0
c_1065,i9-12900F,RTX4080 SUPER,4K,103,35918,34236,655,3349,32,1,1,0,0
c_1066,i9-12900F,RTX4080 SUPER,4K,103,35918,34236,655,3549,64,1,1,1,0
c_1067,i9-12900F,RTX4090,4K,105,35918,38124,755,3649,32,1,1,0,0
c_1068,i9-12900F,RTX4090,4K,105,35918,38124,755,3849,64,1,1,1,0
c_1069,i9-12900K,RTX4080,4K,105,41177,34461,685,3249,32,1,1,0,0
c_1070,i9-12900K,RTX4080,4K,105,41177,34461,685,3449,64,1,1,1,0
c_1071,i9-12900K,RTX4080 SUPER,4K,108,41177,34236,685,3549,32,1,1,0,0
c_1072,i9-12900K,RTX4080 SUPER,4K,108,41177,34236,685,3749,64,1,1,1,0
c_1073,i9-12900K,RTX4090,4K,110,41177,38124,785,3849,32,1,1,0,0
c_1074,i9-12900K,RTX4090,4K,110,41177,38124,785,4049,64,1,1,1,0
c_1075,i9-12900KF,RTX4080,4K,105,40866,34461,680,3199,32,1,1,0,0
c_1076,i9-12900KF,RTX4080,4K,105,40866,34461,680,3399,64,1,1,1,0
c_1077,i9-12900KF,RTX4080 SUPER,4K,108,40866,34236,680,3499,32,1,1,0,0
c_1078,i9-12900KF,RTX4080 SUPER,4K,108,40866,34236,680,3699,64,1,1,1,0
c_1079,i9-12900KF,RTX4090,4K,110,40866,38124,780,3799,32,1,1,0,0
c_1080,i9-12900KF,RTX4090,4K,110,40866,38124,780,3999,64,1,1,1,0
c_1081,i9-12900,RTX5070TI,1440P,135,33717,32618,620,2499,32,1,0,0,0
c_1082,i9-12900,RTX5070TI,1440P,135,33717,32618,620,2699,64,1,0,0,0
c_1083,i9-12900,RTX5080,4K,110,33717,35954,700,3299,32,1,0,0,0
c_1084,i9-12900,RTX5080,4K,110,33717,35954,700,3499,64,1,0,0,0
c_1085,i9-12900,RTX5090,4K,115,33717,38916,800,3999,32,1,0,0,0
c_1086,i9-12900,RTX5090,4K,115,33717,38916,800,4199,64,1,0,0,0
c_1087,i9-12900F,RTX5070TI,1440P,135,35918,32618,615,2449,32,1,1,1,0
c_1088,i9-12900F,RTX5070TI,1440P,135,35918,32618,615,2649,64,1,1,0,0
c_1089,i9-12900F,RTX5080,4K,110,35918,35954,695,3249,32,1,1,0,0
c_1090,i9-12900F,RTX5080,4K,110,35918,35954,695,3449,64,1,1,1,0
c_1091,i9-12900F,RTX5090,4K,115,35918,38916,795,3949,32,1,1,0,0
c_1092,i9-12900F,RTX5090,4K,115,35918,38916,795,4149,64,1,1,1,0
c_1093,i9-12900K,RTX5070TI,1440P,140,41177,32618,645,2699,32,1,1,1,0
c_1094,i9-12900K,RTX5070TI,1440P,140,41177,32618,645,2899,64,1,1,0,0
c_1095,i9-12900K,RTX5080,4K,115,41177,35954,725,3449,32,1,1,0,0
c_1096,i9-12900K,RTX5080,4K,115,41177,35954,725,3649,64,1,1,1,0
c_1097,i9-12900K,RTX5090,4K,120,41177,38916,825,4149,32,1,1,0,0
c_1098,i9-12900K,RTX5090,4K,120,41177,38916,825,4349,64,1,1,1,0
c_1099,i9-12900KF,RTX5070TI,1440P,140,40866,32618,640,2649,32,1,1,1,0
c_1100,i9-12900KF,RTX5070TI,1440P,140,40866,32618,640,2849,64,1,1,0,0
c_1101,i9-12900KF,RTX5080,4K,115,40866,35954,720,3399,32,1,1,0,0
c_1102,i9-12900KF,RTX5080,4K,115,40866,35954,720,3599,64,1,1,1,0
c_1103,i9-12900KF,RTX5090,4K,120,40866,38916,820,4099,32,1,1,0,0
c_1104,i9-12900KF,RTX5090,4K,120,40866,38916,820,4299,64,1,1,1,0
c_1105,i9-13900,RTX3080,1440P,125,45315,25077,615,2299,32,1,1,1,0
c_1106,i9-13900,RTX3080,1440P,125,45315,25077,615,2499,64,1,1,0,0
c_1107,i9-13900,RTX3080TI,4K,95,45315,26860,665,2899,32,1,0,0,0
c_1108,i9-13900,RTX3080TI,4K,95,45315,26860,665,3099,64,1,0,1,0
c_1109,i9-13900,RTX3090,4K,98,45315,26609,665,3199,32,1,0,0,0
c_1110,i9-13900,RTX3090,4K,98,45315,26609,665,3399,64,1,0,1,0
c_1111,i9-13900F,RTX3080,1440P,125,49125,25077,610,2249,32,1,1,1,0
c_1112,i9-13900F,RTX3080,1440P,125,49125,25077,610,2449,64,1,1,0,0
c_1113,i9-13900F,RTX3080TI,4K,95,49125,26860,660,2849,32,1,0,0,0
c_1114,i9-13900F,RTX3080TI,4K,95,49125,26860,660,3049,64,1,0,1,0
c_1115,i9-13900F,RTX3090,4K,98,49125,26609,660,3149,32,1,0,0,0
c_1116,i9-13900F,RTX3090,4K,98,49125,26609,660,3349,64,1,0,1,0
c_1117,i9-13900K,RTX3080,1440P,130,58408,25077,640,2449,32,1,1,1,0
c_1118,i9-13900K,RTX3080,1440P,130,58408,25077,640,2649,64,1,1,0,0
c_1119,i9-13900K,RTX3080TI,4K,100,58408,26860,690,3049,32,1,0,0,0
c_1120,i9-13900K,RTX3080TI,4K,100,58408,26860,690,3249,64,1,0,1,0
c_1121,i9-13900K,RTX3090,4K,103,58408,26609,690,3349,32,1,0,0,0
c_1122,i9-13900K,RTX3090,4K,103,58408,26609,690,3549,64,1,0,1,0
c_1123,i9-13900KF,RTX3080,1440P,130,57758,25077,635,2399,32,1,1,1,0
c_1124,i9-13900KF,RTX3080,1440P,130,57758,25077,635,2599,64,1,1,0,0
c_1125,i9-13900KF,RTX3080TI,4K,100,57758,26860,685,2999,32,1,0,0,0
c_1126,i9-13900KF,RTX3080TI,4K,100,57758,26860,685,3199,64,1,0,1,0
c_1127,i9-13900KF,RTX3090,4K,103,57758,26609,685,3299,32,1,0,0,0
c_1128,i9-13900KF,RTX3090,4K,103,57758,26609,685,3499,64,1,0,1,0
c_1129,i9-13900,RTX4080,4K,105,45315,34461,665,3199,32,1,1,0,0
c_1130,i9-13900,RTX4080,4K,105,45315,34461,665,3399,64,1,1,1,0
c_1131,i9-13900,RTX4080 SUPER,4K,108,45315,34236,665,3499,32,1,1,0,0
c_1132,i9-13900,RTX4080 SUPER,4K,108,45315,34236,665,3699,64,1,1,1,0
c_1133,i9-13900,RTX4090,4K,110,45315,38124,765,3799,32,1,1,0,0
c_1134,i9-13900,RTX4090,4K,110,45315,38124,765,3999,64,1,1,1,0
c_1135,i9-13900F,RTX4080,4K,105,49125,34461,660,3149,32,1,1,0,0
c_1136,i9-13900F,RTX4080,4K,105,49125,34461,660,3349,64,1,1,1,0
c_1137,i9-13900F,RTX4080 SUPER,4K,108,49125,34236,660,3449,32,1,1,0,0
c_1138,i9-13900F,RTX4080 SUPER,4K,108,49125,34236,660,3649,64,1,1,1,0
c_1139,i9-13900F,RTX4090,4K,110,49125,38124,760,3749,32,1,1,0,0
c_1140,i9-13900F,RTX4090,4K,110,49125,38124,760,3949,64,1,1,1,0
c_1141,i9-13900K,RTX4080,4K,110,58408,34461,690,3349,32,1,1,0,0
c_1142,i9-13900K,RTX4080,4K,110,58408,34461,690,3549,64,1,1,1,0
c_1143,i9-13900K,RTX4080 SUPER,4K,113,58408,34236,690,3649,32,1,1,0,0
c_1144,i9-13900K,RTX4080 SUPER,4K,113,58408,34236,690,3849,64,1,1,1,0
c_1145,i9-13900K,RTX4090,4K,115,58408,38124,790,3949,32,1,1,0,0
c_1146,i9-13900K,RTX4090,4K,115,58408,38124,790,4149,64,1,1,1,0
c_1147,i9-13900KF,RTX4080,4K,110,57758,34461,685,3299,32,1,1,0,0
c_1148,i9-13900KF,RTX4080,4K,110,57758,34461,685,3499,64,1,1,1,0
c_1149,i9-13900KF,RTX4080 SUPER,4K,113,57758,34236,685,3599,32,1,1,0,0
c_1150,i9-13900KF,RTX4080 SUPER,4K,113,57758,34236,685,3799,64,1,1,1,0
c_1151,i9-13900KF,RTX4090,4K,115,57758,38124,785,3899,32,1,1,0,0
c_1152,i9-13900KF,RTX4090,4K,115,57758,38124,785,4099,64,1,1,1,0
c_1153,i9-13900,RTX5070TI,1440P,140,45315,32618,625,2599,32,1,1,1,0
c_1154,i9-13900,RTX5070TI,1440P,140,45315,32618,625,2799,64,1,1,0,0
c_1155,i9-13900,RTX5080,4K,115,45315,35954,705,3399,32,1,1,0,0
c_1156,i9-13900,RTX5080,4K,115,45315,35954,705,3599,64,1,1,1,0
c_1157,i9-13900,RTX5090,4K,120,45315,38916,805,4099,32,1,1,0,0
c_1158,i9-13900,RTX5090,4K,120,45315,38916,805,4299,64,1,1,1,0
c_1159,i9-13900F,RTX5070TI,1440P,140,49125,32618,620,2549,32,1,1,1,0
c_1160,i9-13900F,RTX5070TI,1440P,140,49125,32618,620,2749,64,1,1,0,0
c_1161,i9-13900F,RTX5080,4K,115,49125,35954,700,3349,32,1,1,0,0
c_1162,i9-13900F,RTX5080,4K,115,49125,35954,700,3549,64,1,1,1,0
c_1163,i9-13900F,RTX5090,4K,120,49125,38916,800,4049,32,1,1,0,0
c_1164,i9-13900F,RTX5090,4K,120,49125,38916,800,4249,64,1,1,1,0
c_1165,i9-13900K,RTX5070TI,1440P,145,58408,32618,650,2799,32,1,1,1,0
c_1166,i9-13900K,RTX5070TI,1440P,145,58408,32618,650,2999,64,1,1,0,0
c_1167,i9-13900K,RTX5080,4K,120,58408,35954,730,3549,32,1,1,0,0
c_1168,i9-13900K,RTX5080,4K,120,58408,35954,730,3749,64,1,1,1,0
c_1169,i9-13900K,RTX5090,4K,125,58408,38916,830,4249,32,1,1,0,0
c_1170,i9-13900K,RTX5090,4K,125,58408,38916,830,4449,64,1,1,1,0
c_1171,i9-13900KF,RTX5070TI,1440P,145,57758,32618,645,2749,32,1,1,1,0
c_1172,i9-13900KF,RTX5070TI,1440P,145,57758,32618,645,2949,64,1,1,0,0
c_1173,i9-13900KF,RTX5080,4K,120,57758,35954,725,3499,32,1,1,0,0
c_1174,i9-13900KF,RTX5080,4K,120,57758,35954,725,3699,64,1,1,1,0
c_1175,i9-13900KF,RTX5090,4K,125,57758,38916,825,4199,32,1,1,0,0
c_1176,i9-13900KF,RTX5090,4K,125,57758,38916,825,4399,64,1,1,1,0
c_1177,i9-14900,RTX3080,1440P,130,45221,25077,620,2399,32,1,1,1,0
c_1178,i9-14900,RTX3080,1440P,130,45221,25077,620,2599,64,1,1,0,0
c_1179,i9-14900,RTX3080TI,4K,100,45221,26860,670,2999,32,1,0,0,0
c_1180,i9-14900,RTX3080TI,4K,100,45221,26860,670,3199,64,1,0,1,0
c_1181,i9-14900,RTX3090,4K,103,45221,26609,670,3299,32,1,0,0,0
c_1182,i9-14900,RTX3090,4K,103,45221,26609,670,3499,64,1,0,1,0
c_1183,i9-14900F,RTX3080,1440P,130,46833,25077,615,2349,32,1,1,1,0
c_1184,i9-14900F,RTX3080,1440P,130,46833,25077,615,2549,64,1,1,0,0
c_1185,i9-14900F,RTX3080TI,4K,100,46833,26860,665,2949,32,1,0,0,0
c_1186,i9-14900F,RTX3080TI,4K,100,46833,26860,665,3149,64,1,0,1,0
c_1187,i9-14900F,RTX3090,4K,103,46833,26609,665,3249,32,1,0,0,0
c_1188,i9-14900F,RTX3090,4K,103,46833,26609,665,3449,64,1,0,1,0
c_1189,i9-14900K,RTX3080,1440P,135,58566,25077,645,2549,32,1,1,1,0
c_1190,i9-14900K,RTX3080,1440P,135,58566,25077,645,2749,64,1,1,0,0
c_1191,i9-14900K,RTX3080TI,4K,105,58566,26860,695,3149,32,1,0,0,0
c_1192,i9-14900K,RTX3080TI,4K,105,58566,26860,695,3349,64,1,0,1,0
c_1193,i9-14900K,RTX3090,4K,108,58566,26609,695,3449,32,1,0,0,0
c_1194,i9-14900K,RTX3090,4K,108,58566,26609,695,3649,64,1,0,1,0
c_1195,i9-14900KF,RTX3080,1440P,135,58329,25077,640,2499,32,1,1,1,0
c_1196,i9-14900KF,RTX3080,1440P,135,58329,25077,640,2699,64,1,1,0,0
c_1197,i9-14900KF,RTX3080TI,4K,105,58329,26860,690,3099,32,1,0,0,0
c_1198,i9-14900KF,RTX3080TI,4K,105,58329,26860,690,3299,64,1,0,1,0
c_1199,i9-14900KF,RTX3090,4K,108,58329,26609,690,3399,32,1,0,0,0
c_1200,i9-14900KF,RTX3090,4K,108,58329,26609,690,3599,64,1,0,1,0
c_1201,i9-14900,RTX4080,4K,110,45221,34461,670,3299,32,1,1,0,0
c_1202,i9-14900,RTX4080,4K,110,45221,34461,670,3499,64,1,1,1,0
c_1203,i9-14900,RTX4080 SUPER,4K,113,45221,34236,670,3599,32,1,1,0,0
c_1204,i9-14900,RTX4080 SUPER,4K,113,45221,34236,670,3799,64,1,1,1,0
c_1205,i9-14900,RTX4090,4K,115,45221,38124,770,3899,32,1,1,0,0
c_1206,i9-14900,RTX4090,4K,115,45221,38124,770,4099,64,1,1,1,0
c_1207,i9-14900F,RTX4080,4K,110,46833,34461,665,3249,32,1,1,0,0
c_1208,i9-14900F,RTX4080,4K,110,46833,34461,665,3449,64,1,1,1,0
c_1209,i9-14900F,RTX4080 SUPER,4K,113,46833,34236,665,3549,32,1,1,0,0
c_1210,i9-14900F,RTX4080 SUPER,4K,113,46833,34236,665,3749,64,1,1,1,0
c_1211,i9-14900F,RTX4090,4K,115,46833,38124,765,3849,32,1,1,0,0
c_1212,i9-14900F,RTX4090,4K,115,46833,38124,765,4049,64,1,1,1,0
c_1213,i9-14900K,RTX4080,4K,115,58566,34461,695,3449,32,1,1,0,0
c_1214,i9-14900K,RTX4080,4K,115,58566,34461,695,3649,64,1,1,1,0
c_1215,i9-14900K,RTX4080 SUPER,4K,118,58566,34236,695,3749,32,1,1,0,0
c_1216,i9-14900K,RTX4080 SUPER,4K,118,58566,34236,695,3949,64,1,1,1,0
c_1217,i9-14900K,RTX4090,4K,120,58566,38124,795,4049,32,1,1,0,0
c_1218,i9-14900K,RTX4090,4K,120,58566,38124,795,4249,64,1,1,1,0
c_1219,i9-14900KF,RTX4080,4K,115,58329,34461,690,3399,32,1,1,0,0
c_1220,i9-14900KF,RTX4080,4K,115,58329,34461,690,3599,64,1,1,1,0
c_1221,i9-14900KF,RTX4080 SUPER,4K,118,58329,34236,690,3699,32,1,1,0,0
c_1222,i9-14900KF,RTX4080 SUPER,4K,118,58329,34236,690,3899,64,1,1,1,0
c_1223,i9-14900KF,RTX4090,4K,120,58329,38124,790,3999,32,1,1,0,0
c_1224,i9-14900KF,RTX4090,4K,120,58329,38124,790,4199,64,1,1,1,0
c_1225,i9-14900,RTX5070TI,1440P,145,45221,32618,630,2699,32,1,1,1,0
c_1226,i9-14900,RTX5070TI,1440P,145,45221,32618,630,2899,64,1,1,0,0
c_1227,i9-14900,RTX5080,4K,120,45221,35954,710,3499,32,1,1,0,0
c_1228,i9-14900,RTX5080,4K,120,45221,35954,710,3699,64,1,1,1,0
c_1229,i9-14900,RTX5090,4K,125,45221,38916,810,4199,32,1,1,0,0
c_1230,i9-14900,RTX5090,4K,125,45221,38916,810,4399,64,1,1,1,0
c_1231,i9-14900F,RTX5070TI,1440P,145,46833,32618,625,2649,32,1,1,1,0
c_1232,i9-14900F,RTX5070TI,1440P,145,46833,32618,625,2849,64,1,1,0,0
c_1233,i9-14900F,RTX5080,4K,120,46833,35954,705,3449,32,1,1,0,0
c_1234,i9-14900F,RTX5080,4K,120,46833,35954,705,3649,64,1,1,1,0
c_1235,i9-14900F,RTX5090,4K,125,46833,38916,805,4149,32,1,1,0,0
c_1236,i9-14900F,RTX5090,4K,125,46833,38916,805,4349,64,1,1,1,0
c_1237,i9-14900K,RTX5070TI,1440P,150,58566,32618,655,2899,32,1,1,1,0
c_1238,i9-14900K,RTX5070TI,1440P,150,58566,32618,655,3099,64,1,1,0,0
c_1239,i9-14900K,RTX5080,4K,125,58566,35954,735,3649,32,1,1,0,0
c_1240,i9-14900K,RTX5080,4K,125,58566,35954,735,3849,64,1,1,1,0
c_1241,i9-14900K,RTX5090,4K,130,58566,38916,835,4349,32,1,1,0,0
c_1242,i9-14900K,RTX5090,4K,130,58566,38916,835,4549,64,1,1,1,0
c_1243,i9-14900KF,RTX5070TI,1440P,150,58329,32618,650,2849,32,1,1,1,0
c_1244,i9-14900KF,RTX5070TI,1440P,150,58329,32618,650,3049,64,1,1,0,0
c_1245,i9-14900KF,RTX5080,4K,125,58329,35954,730,3599,32,1,1,0,0
c_1246,i9-14900KF,RTX5080,4K,125,58329,35954,730,3799,64,1,1,1,0
c_1247,i9-14900KF,RTX5090,4K,130,58329,38916,830,4299,32,1,1,0,0
c_1248,i9-14900KF,RTX5090,4K,130,58329,38916,830,4499,64,1,1,1,0
c_1249,i5-11400,RX6500XT,1080P,45,16664,9602,180,479,16,1,0,0,0
c_1250,i5-11400,RX6500XT,1080P,45,16664,9602,180,529,32,1,0,0,0
c_1251,i5-11400,RX6600,1080P,75,16664,15086,220,579,16,1,0,0,0
c_1252,i5-11400,RX6600,1080P,75,16664,15086,220,629,32,1,0,0,0
c_1253,i5-11400,RX6600XT,1080P,95,16664,16454,250,649,16,1,0,0,0
c_1254,i5-11400,RX6600XT,1080P,95,16664,16454,250,699,32,1,0,0,0
c_1255,i5-11400,RX6700,1080P,105,16664,18925,270,699,16,1,0,0,0
c_1256,i5-11400,RX6700,1080P,105,16664,18925,270,749,32,1,0,0,0
c_1257,i5-11400,RX6700XT,1440P,75,16664,19752,300,799,16,0,0,0,0
c_1258,i5-11400,RX6700XT,1440P,75,16664,19752,300,849,32,0,0,0,0
c_1259,i5-11400,RX6800,1440P,95,16664,22063,330,949,16,0,0,0,0
c_1260,i5-11400,RX6800,1440P,95,16664,22063,330,999,32,0,0,0,0
c_1261,i5-11400,RX7600,1080P,80,16664,16574,230,649,16,1,0,0,0
c_1262,i5-11400,RX7600,1080P,80,16664,16574,230,699,32,1,0,0,0
c_1263,i5-11400,RX7600XT,1080P,90,16664,17242,240,729,16,1,0,0,0
c_1264,i5-11400,RX7600XT,1080P,90,16664,17242,240,779,32,1,0,0,0
c_1265,i5-11400,RX7700XT,1440P,85,16664,22662,290,899,16,0,0,0,0
c_1266,i5-11400,RX7700XT,1440P,85,16664,22662,290,949,32,0,0,0,0
c_1267,i5-11400,RX7800XT,1440P,105,16664,24246,320,1049,16,0,0,0,0
c_1268,i5-11400,RX7800XT,1440P,105,16664,24246,320,1099,32,0,0,0,0
c_1269,i5-11400,RX9060,1080P,110,16664,17049,280,1149,16,1,0,0,0
c_1270,i5-11400,RX9060,1080P,110,16664,17049,280,1199,32,1,0,0,0
c_1271,i5-11400,RX9060XT,1440P,120,16664,20113,310,1299,16,0,0,0,0
c_1272,i5-11400,RX9060XT,1440P,120,16664,20113,310,1349,32,0,0,0,0
c_1273,i5-11400F,RX6500XT,1080P,45,16896,9602,175,449,16,1,0,0,0
c_1274,i5-11400F,RX6500XT,1080P,45,16896,9602,175,499,32,1,0,0,0
c_1275,i5-11400F,RX6600,1080P,75,16896,15086,215,549,16,1,0,0,0
c_1276,i5-11400F,RX6600,1080P,75,16896,15086,215,599,32,1,0,0,0
c_1277,i5-11400F,RX6600XT,1080P,95,16896,16454,245,619,16,1,0,0,0
c_1278,i5-11400F,RX6600XT,1080P,95,16896,16454,245,669,32,1,0,0,0
c_1279,i5-11400F,RX6700,1080P,105,16896,18925,265,669,16,1,0,0,0
c_1280,i5-11400F,RX6700,1080P,105,16896,18925,265,719,32,1,0,0,0
c_1281,i5-11400F,RX6700XT,1440P,75,16896,19752,295,769,16,0,0,0,0
c_1282,i5-11400F,RX6700XT,1440P,75,16896,19752,295,819,32,0,0,0,0
c_1283,i5-11400F,RX6800,1440P,95,16896,22063,325,919,16,0,0,0,0
c_1284,i5-11400F,RX6800,1440P,95,16896,22063,325,969,32,0,0,0,0
c_1285,i5-11400F,RX7600,1080P,80,16896,16574,225,619,16,1,0,0,0
c_1286,i5-11400F,RX7600,1080P,80,16896,16574,225,669,32,1,0,0,0
c_1287,i5-11400F,RX7600XT,1080P,90,16896,17242,235,699,16,1,0,0,0
c_1288,i5-11400F,RX7600XT,1080P,90,16896,17242,235,749,32,1,0,0,0
c_1289,i5-11400F,RX7700XT,1440P,85,16896,22662,285,869,16,0,0,0,0
c_1290,i5-11400F,RX7700XT,1440P,85,16896,22662,285,919,32,0,0,0,0
c_1291,i5-11400F,RX7800XT,1440P,105,16896,24246,315,1019,16,0,0,0,0
c_1292,i5-11400F,RX7800XT,1440P,105,16896,24246,315,1069,32,0,0,0,0
c_1293,i5-11400F,RX9060,1080P,110,16896,17049,275,1119,16,1,0,0,0
c_1294,i5-11400F,RX9060,1080P,110,16896,17049,275,1169,32,1,0,0,0
c_1295,i5-11400F,RX9060XT,1440P,120,16896,20113,305,1269,16,0,0,0,0
c_1296,i5-11400F,RX9060XT,1440P,120,16896,20113,305,1319,32,0,0,0,0
c_1297,i5-11600,RX6500XT,1080P,45,17920,9602,185,499,16,1,0,0,0
c_1298,i5-11600,RX6500XT,1080P,45,17920,9602,185,549,32,1,0,0,0
c_1299,i5-11600,RX6600,1080P,75,17920,15086,225,599,16,1,0,0,0
c_1300,i5-11600,RX6600,1080P,75,17920,15086,225,649,32,1,0,0,0
c_1301,i5-11600,RX6600XT,1080P,95,17920,16454,255,669,16,1,0,0,0
c_1302,i5-11600,RX6600XT,1080P,95,17920,16454,255,719,32,1,0,0,0
c_1303,i5-11600,RX6700,1080P,105,17920,18925,275,719,16,1,0,0,0
c_1304,i5-11600,RX6700,1080P,105,17920,18925,275,769,32,1,0,0,0
c_1305,i5-11600,RX6700XT,1440P,75,17920,19752,305,819,16,0,0,0,0
c_1306,i5-11600,RX6700XT,1440P,75,17920,19752,305,869,32,0,0,0,0
c_1307,i5-11600,RX6800,1440P,95,17920,22063,335,969,16,0,0,0,0
c_1308,i5-11600,RX6800,1440P,95,17920,22063,335,1019,32,0,0,0,0
c_1309,i5-11600,RX7600,1080P,80,17920,16574,235,669,16,1,0,0,0
c_1310,i5-11600,RX7600,1080P,80,17920,16574,235,719,32,1,0,0,0
c_1311,i5-11600,RX7600XT,1080P,90,17920,17242,245,749,16,1,0,0,0
c_1312,i5-11600,RX7600XT,1080P,90,17920,17242,245,799,32,1,0,0,0
c_1313,i5-11600,RX7700XT,1440P,85,17920,22662,295,919,16,0,0,0,0
c_1314,i5-11600,RX7700XT,1440P,85,17920,22662,295,969,32,0,0,0,0
c_1315,i5-11600,RX7800XT,1440P,105,17920,24246,325,1069,16,0,0,0,0
c_1316,i5-11600,RX7800XT,1440P,105,17920,24246,325,1119,32,0,0,0,0
c_1317,i5-11600,RX9060,1080P,110,17920,17049,285,1169,16,1,0,0,0
c_1318,i5-11600,RX9060,1080P,110,17920,17049,285,1219,32,1,0,0,0
c_1319,i5-11600,RX9060XT,1440P,120,17920,20113,315,1319,16,0,0,0,0
c_1320,i5-11600,RX9060XT,1440P,120,17920,20113,315,1369,32,0,0,0,0
c_1321,i5-11600K,RX6500XT,1080P,45,19521,9602,210,549,16,1,0,0,0
c_1322,i5-11600K,RX6500XT,1080P,45,19521,9602,210,599,32,1,0,0,0
c_1323,i5-11600K,RX6600,1080P,75,19521,15086,250,649,16,1,0,0,0
c_1324,i5-11600K,RX6600,1080P,75,19521,15086,250,699,32,1,0,0,0
c_1325,i5-11600K,RX6600XT,1080P,95,19521,16454,280,719,16,1,0,0,0
c_1326,i5-11600K,RX6600XT,1080P,95,19521,16454,280,769,32,1,0,0,0
c_1327,i5-11600K,RX6700,1080P,105,19521,18925,300,769,16,1,0,0,0
c_1328,i5-11600K,RX6700,1080P,105,19521,18925,300,819,32,1,0,0,0
c_1329,i5-11600K,RX6700XT,1440P,75,19521,19752,330,869,16,0,0,0,0
c_1330,i5-11600K,RX6700XT,1440P,75,19521,19752,330,919,32,0,0,0,0
c_1331,i5-11600K,RX6800,1440P,95,19521,22063,360,1019,16,0,0,0,0
c_1332,i5-11600K,RX6800,1440P,95,19521,22063,360,1069,32,0,0,0,0
c_1333,i5-11600K,RX7600,1080P,80,19521,16574,260,719,16,1,0,0,0
c_1334,i5-11600K,RX7600,1080P,80,19521,16574,260,769,32,1,0,0,0
c_1335,i5-11600K,RX7600XT,1080P,90,19521,17242,270,799,16,1,0,0,0
c_1336,i5-11600K,RX7600XT,1080P,90,19521,17242,270,849,32,1,0,0,0
c_1337,i5-11600K,RX7700XT,1440P,85,19521,22662,320,969,16,0,0,0,0
c_1338,i5-11600K,RX7700XT,1440P,85,19521,22662,320,1019,32,0,0,0,0
c_1339,i5-11600K,RX7800XT,1440P,105,19521,24246,350,1119,16,0,0,0,0
c_1340,i5-11600K,RX7800XT,1440P,105,19521,24246,350,1169,32,0,0,0,0
c_1341,i5-11600K,RX9060,1080P,110,19521,17049,310,1219,16,1,0,0,0
c_1342,i5-11600K,RX9060,1080P,110,19521,17049,310,1269,32,1,0,0,0
c_1343,i5-11600K,RX9060XT,1440P,120,19521,20113,340,1369,16,0,0,0,0
c_1344,i5-11600K,RX9060XT,1440P,120,19521,20113,340,1419,32,0,0,0,0
c_1345,i5-11600KF,RX6500XT,1080P,45,19481,9602,205,529,16,1,0,0,0
c_1346,i5-11600KF,RX6500XT,1080P,45,19481,9602,205,579,32,1,0,0,0
c_1347,i5-11600KF,RX6600,1080P,75,19481,15086,245,629,16,1,0,0,0
c_1348,i5-11600KF,RX6600,1080P,75,19481,15086,245,679,32,1,0,0,0
c_1349,i5-11600KF,RX6600XT,1080P,95,19481,16454,275,699,16,1,0,0,0
c_1350,i5-11600KF,RX6600XT,1080P,95,19481,16454,275,749,32,1,0,0,0
c_1351,i5-11600KF,RX6700,1080P,105,19481,18925,295,749,16,1,0,0,0
c_1352,i5-11600KF,RX6700,1080P,105,19481,18925,295,799,32,1,0,0,0
c_1353,i5-11600KF,RX6700XT,1440P,75,19481,19752,325,849,16,0,0,0,0
c_1354,i5-11600KF,RX6700XT,1440P,75,19481,19752,325,899,32,0,0,0,0
c_1355,i5-11600KF,RX6800,1440P,95,19481,22063,355,999,16,0,0,0,0
